day,district,description,rooms,m2,bathrooms,price,links,house_id
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini 27, Cadore, Milan",3,88m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/106304105/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Costanza Arconati 2, Martini - Insubria, Milan",3,132m²,2,"€ 790,000",https://www.immobiliare.it/en/annunci/106608571/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini, Montenero, Milan",4,137m²,2,"€ 795,000",https://www.immobiliare.it/en/annunci/106200489/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Francesco Burlamacchi 6, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 350,000",https://www.immobiliare.it/en/annunci/106197483/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Francesco Anzani 1, Cadore, Milan",3,70m²,1,"€ 460,000",https://www.immobiliare.it/en/annunci/106207287/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Pier Lombardo 5, Porta Romana - Medaglie d'Oro, Milan",2,80m²,1,"€ 475,000",https://www.immobiliare.it/en/annunci/106148205/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Cadore 22, Cadore, Milan",2,69m²,1,"€ 499,000",https://www.immobiliare.it/en/annunci/106114163/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Cadore 22, Cadore, Milan",2,69m²,1,"€ 469,000",https://www.immobiliare.it/en/annunci/106110871/,
2023-12-29,porta-romana-cadore-montenero,"Studio viale Sabotino 8, Porta Romana - Medaglie d'Oro, Milan",1,42m²,1,"€ 390,000",https://www.immobiliare.it/en/annunci/106120845/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Bezzecca, Cadore, Milan",4,160m²,2,"€ 1,150,000",https://www.immobiliare.it/en/annunci/107906579/,
2023-12-29,porta-romana-cadore-montenero,"Studio via Cadore 22, Cadore, Milan",1,52m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/106113067/,
2023-12-29,porta-romana-cadore-montenero,"Studio via Cadore 22, Cadore, Milan",1,52m²,1,"€ 379,000",https://www.immobiliare.it/en/annunci/106113939/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat piazza Cinque Giornate 6, Montenero, Milan",4,121m²,2,"€ 1,045,000",https://www.immobiliare.it/en/annunci/107674833/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Sigieri 22, Porta Romana - Medaglie d'Oro, Milan",3,70m²,2,"€ 548,000",https://www.immobiliare.it/en/annunci/106046493/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Montenero, Milan",2,90m²,2,"€ 590,000",https://www.immobiliare.it/en/annunci/106053939/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat Strada della Carità 2, Porta Romana - Medaglie d'Oro, Milan",3,123m²,2,"€ 399,000",https://www.immobiliare.it/en/annunci/106039113/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Andrea Palladio 10, Porta Romana - Medaglie d'Oro, Milan",4,150m²,1,"€ 810,000",https://www.immobiliare.it/en/annunci/106033663/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Salasco, Bocconi, Milan",2,65m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/106041147/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Perugino, Cadore, Milan",4,110m²,1,"€ 780,000",https://www.immobiliare.it/en/annunci/106539775/,
2023-12-29,porta-romana-cadore-montenero,"Loft via Serviliano Lattuada 6, Porta Romana - Medaglie d'Oro, Milan",2,46m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/105992817/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Bezzecca 2, Montenero, Milan",3,76m²,1,Price on application,https://www.immobiliare.it/en/annunci/105977559/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Cadore 8, Cadore, Milan",3,85m²,1,"€ 540,000",https://www.immobiliare.it/en/annunci/107968997/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Lodovico Muratori 55, Porta Romana - Medaglie d'Oro, Milan",3,120m²,1,"€ 665,000",https://www.immobiliare.it/en/annunci/105933131/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat piazza Bruno Buozzi, Porta Romana - Medaglie d'Oro, Milan",3,126m²,1,"€ 840,000",https://www.immobiliare.it/en/annunci/105908653/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Cadore 31, Cadore, Milan",3,70m²,1,"€ 570,000",https://www.immobiliare.it/en/annunci/107968861/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Spartaco 24, Cadore, Milan",2,78m²,1,"€ 545,000",https://www.immobiliare.it/en/annunci/107719053/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 10, Porta Romana - Medaglie d'Oro, Milan",3,90m²,2,"€ 768,000",https://www.immobiliare.it/en/annunci/106871069/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 62, Montenero, Milan",2,78m²,1,"€ 545,000",https://www.immobiliare.it/en/annunci/108073873/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Perugino, Cadore, Milan",3,92m²,2,"€ 539,000",https://www.immobiliare.it/en/annunci/108244287/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Angelo Filippetti 26, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 589,000",https://www.immobiliare.it/en/annunci/107100839/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Adige 17, Porta Romana - Medaglie d'Oro, Milan",2,64m²,1,"€ 460,000",https://www.immobiliare.it/en/annunci/107674777/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/107099621/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat excellent condition, sixth floor, Porta Romana - Medaglie d'Oro, Milan",4,190m²,3,"€ 1,950,000",https://www.immobiliare.it/en/annunci/105811599/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Francesco Burlamacchi 6, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 350,000",https://www.immobiliare.it/en/annunci/105769393/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Lodovico Muratori, Porta Romana - Medaglie d'Oro, Milan",4,104m²,1,"€ 870,000",https://www.immobiliare.it/en/annunci/105701087/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Perugino 18A, Cadore, Milan",2,65m²,1,"€ 250,000€ 290,000(-13.8%)",https://www.immobiliare.it/en/annunci/105697547/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Giuseppe Ripamonti 13, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 365,000",https://www.immobiliare.it/en/annunci/107064999/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Amatore Antonio Sciesa, Montenero, Milan",3,100m²,1,"€ 790,000",https://www.immobiliare.it/en/annunci/105684791/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Friuli, Cadore, Milan",2,40m²,1,"€ 269,000",https://www.immobiliare.it/en/annunci/105618401/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Monte Nero 56, Montenero, Milan",4,160m²,2,"€ 1,150,000",https://www.immobiliare.it/en/annunci/105560773/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Emilio Caldara, Quadronno - Crocetta, Milan",2,45m²,1,"€ 440,000",https://www.immobiliare.it/en/annunci/105565669/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Francesco Burlamacchi 6, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/105546457/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Giuseppe Ripamonti 22, Bocconi, Milan",2,40m²,1,"€ 290,000",https://www.immobiliare.it/en/annunci/105531125/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Gaetana Agnesi, Porta Romana - Medaglie d'Oro, Milan",4,210m²,2,"€ 898,000",https://www.immobiliare.it/en/annunci/105542205/,
2023-12-29,porta-romana-cadore-montenero,"Loft via Perugino 24, Cadore, Milan",3,104m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/105505143/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Perugino 24, Cadore, Milan",3,104m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/105508927/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Ludovico Muratori 55, Porta Romana - Medaglie d'Oro, Milan",3,120m²,1,"€ 665,000",https://www.immobiliare.it/en/annunci/105483165/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Gerolamo Tiraboschi 6, Porta Romana - Medaglie d'Oro, Milan",3,131m²,2,"€ 550,000",https://www.immobiliare.it/en/annunci/107723367/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Paullo 8, Cadore, Milan",3,70m²,1,"€ 417,000",https://www.immobiliare.it/en/annunci/105403863/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Serviliano Lattuada, Porta Romana - Medaglie d'Oro, Milan",4,123m²,2,"€ 579,000",https://www.immobiliare.it/en/annunci/106118077/,
2023-12-29,porta-romana-cadore-montenero,"Attic via Piacenza 8, Porta Romana - Medaglie d'Oro, Milan",4,200m²,2,"€ 498,000",https://www.immobiliare.it/en/annunci/108197975/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Monte Nero, Montenero, Milan",4,110m²,2,"€ 876,000",https://www.immobiliare.it/en/annunci/108305581/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Augusto Anfossi, Montenero, Milan",3,110m²,1,"€ 778,000",https://www.immobiliare.it/en/annunci/108305587/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Lodovico Muratori 48, Porta Romana - Medaglie d'Oro, Milan",3,69m²,1,"€ 430,000",https://www.immobiliare.it/en/annunci/105080325/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Friuli 72, Cadore, Milan",4,176m²,2,"€ 1,100,000",https://www.immobiliare.it/en/annunci/105077277/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/107968821/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Porta Romana - Medaglie d'Oro, Milan",2,60m²,1,"€ 619,000",https://www.immobiliare.it/en/annunci/104930815/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",3,160m²,2,"€ 1,050,000",https://www.immobiliare.it/en/annunci/108120643/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Spartaco 34, Cadore, Milan",4,141m²,2,"€ 1,030,000",https://www.immobiliare.it/en/annunci/104852707/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",3,85m²,1,"€ 535,000",https://www.immobiliare.it/en/annunci/108306407/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",3,80m²,1,"€ 564,000",https://www.immobiliare.it/en/annunci/108306477/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini, Cadore, Milan",3,115m²,2,"€ 897,000",https://www.immobiliare.it/en/annunci/108305533/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Friuli, Cadore, Milan",2,65m²,1,"€ 470,000",https://www.immobiliare.it/en/annunci/104765299/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Friuli, Cadore, Milan",5,196m²,2,"€ 1,240,000",https://www.immobiliare.it/en/annunci/104765411/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini, Montenero, Milan",4,200m²,2,"€ 1,550,000",https://www.immobiliare.it/en/annunci/104716823/,
2023-12-29,porta-romana-cadore-montenero,"Studio viale Umbria 9, Porta Romana - Medaglie d'Oro, Milan",1,26m²,1,"€ 180,000",https://www.immobiliare.it/en/annunci/104686209/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Umbria 21, Porta Romana - Medaglie d'Oro, Milan",3,70m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/104621295/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Umbria 21, Porta Romana - Medaglie d'Oro, Milan",3,65m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/107636721/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat new, second floor, Porta Romana - Medaglie d'Oro, Milan",3,65m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/107946877/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Lazzaro Papi 12, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/105556673/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 20, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 420,000",https://www.immobiliare.it/en/annunci/104544341/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Properzio, Cadore, Milan",5,165m²,3,"€ 950,000",https://www.immobiliare.it/en/annunci/104534633/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat piazza Cinque Giornate 6, Montenero, Milan",3,75m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/104445427/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse via San Gerolamo Emiliani, Porta Romana - Medaglie d'Oro, Milan",5,185m²,2,"€ 1,190,000",https://www.immobiliare.it/en/annunci/104444707/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,80m²,1,"€ 485,000",https://www.immobiliare.it/en/annunci/104385095/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Carlo Botta 36, Porta Romana - Medaglie d'Oro, Milan",5+,280m²,2,"€ 2,100,000",https://www.immobiliare.it/en/annunci/107508699/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, 16, Cadore, Milan",3,87m²,2,"€ 870,000",https://www.immobiliare.it/en/annunci/104331315/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat good condition, fourth floor, Porta Romana - Medaglie d'Oro, Milan",4,150m²,1,"€ 810,000",https://www.immobiliare.it/en/annunci/105628419/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Serviliano Lattuada 30, Porta Romana - Medaglie d'Oro, Milan",5,155m²,2,"€ 1,180,000",https://www.immobiliare.it/en/annunci/104264163/,
2023-12-29,porta-romana-cadore-montenero,"Apartment viale Monte Nero, Montenero, Milan",5,230m²,3,"€ 1,950,000",https://www.immobiliare.it/en/annunci/106537255/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Atto Vannucci 20, Porta Romana - Medaglie d'Oro, Milan",2,62m²,1,"€ 555,000",https://www.immobiliare.it/en/annunci/104171501/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Umbria 29, Porta Romana - Medaglie d'Oro, Milan",2,63m²,1,"€ 340,000",https://www.immobiliare.it/en/annunci/104170361/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini, Montenero, Milan",2,75m²,1,"€ 595,000",https://www.immobiliare.it/en/annunci/104169431/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Umbria 15, Porta Romana - Medaglie d'Oro, Milan",4,110m²,1,"€ 786,000",https://www.immobiliare.it/en/annunci/108007947/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, Cadore, Milan",3,90m²,1,"€ 540,000",https://www.immobiliare.it/en/annunci/104096155/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Trebbia, Porta Romana - Medaglie d'Oro, Milan",5+,400m²,3+,"€ 2,200,000",https://www.immobiliare.it/en/annunci/103926883/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse via Friuli, Cadore, Milan",5,280m²,3+,"€ 2,400,000",https://www.immobiliare.it/en/annunci/103926205/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse via Friuli, Cadore, Milan",5,280m²,3+,"€ 2,400,000",https://www.immobiliare.it/en/annunci/105818195/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Serviliano Lattuada 17, Porta Romana - Medaglie d'Oro, Milan",5+,370m²,3+,"€ 3,900,000",https://www.immobiliare.it/en/annunci/103920493/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Cadore, Cadore, Milan",5+,275m²,3+,"€ 2,560,000",https://www.immobiliare.it/en/annunci/103867347/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Bergamo, Montenero, Milan",5+,850m²,3+,"€ 4,000,000",https://www.immobiliare.it/en/annunci/103835673/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Cadore, Cadore, Milan",3,90m²,1,"€ 530,000",https://www.immobiliare.it/en/annunci/103845159/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Trebbia 5, Porta Romana - Medaglie d'Oro, Milan",3,160m²,1,"€ 950,000",https://www.immobiliare.it/en/annunci/103794250/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Trebbia 5, Porta Romana - Medaglie d'Oro, Milan",3,250m²,3,"€ 1,580,000",https://www.immobiliare.it/en/annunci/103792794/,
2023-12-29,porta-romana-cadore-montenero,"Studio viale Monte Nero 50, Montenero, Milan",1,26m²,1,"€ 205,000",https://www.immobiliare.it/en/annunci/106563073/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Emilio Caldara 35, Quadronno - Crocetta, Milan",4,139m²,2,"€ 830,000",https://www.immobiliare.it/en/annunci/103751074/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat piazza Cinque Giornate 16, Montenero, Milan",2,77m²,1,"€ 488,000",https://www.immobiliare.it/en/annunci/106858597/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Lodovico Muratori 48, Porta Romana - Medaglie d'Oro, Milan",2,69m²,1,"€ 430,000",https://www.immobiliare.it/en/annunci/103409976/,
2023-12-29,porta-romana-cadore-montenero,"Loft, excellent condition, ground floor, Porta Romana - Medaglie d'Oro, Milan",5,250m²,3,"€ 950,000",https://www.immobiliare.it/en/annunci/103418852/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Friuli 8, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 625,000",https://www.immobiliare.it/en/annunci/103357840/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat piazzale Libia, Cadore, Milan",3,125m²,1,"€ 1,070,000",https://www.immobiliare.it/en/annunci/103346360/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Adige 12, Porta Romana - Medaglie d'Oro, Milan",3,95m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/103297428/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Friuli 73, Cadore, Milan",3,105m²,1,"€ 580,000",https://www.immobiliare.it/en/annunci/103109266/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",3,80m²,2,"€ 289,000",https://www.immobiliare.it/en/annunci/103112120/,
2023-12-29,porta-romana-cadore-montenero,"Loft via Adige, Porta Romana - Medaglie d'Oro, Milan",5,203m²,2,"€ 950,000",https://www.immobiliare.it/en/annunci/103113274/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Simone d'Orsenigo 3, Cadore, Milan",3,80m²,2,"€ 460,000",https://www.immobiliare.it/en/annunci/102908272/,
